elevation;latitude;longitude;speedD;speedE;speedN;timestamp;run;tf_id;device;athlete;start_date;activity_id;activity_name;type;sport;discipline;discipline_from_name;sport_from_name;run_athlete;run_date_athlete;speed_kmh
615.053;-54.7168794;-67.9754859;2.853;2.667;-9.892;20240907T143528700000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;38.286
614.777;-54.7168883;-67.9754823;2.846;2.436;-9.952;20240907T143528800000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;38.28132
614.477;-54.716897;-67.9754787;2.861;2.314;-9.68;20240907T143528900000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;37.28088
613.995;-54.7169054;-67.9754749;3.071;2.272;-9.536;20240907T143529000000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;36.98172
613.479;-54.7169136;-67.9754704;3.294;2.571;-9.41;20240907T143529100000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;37.0656
613.057;-54.7169225;-67.9754692;3.397;1.204;-9.772;20240907T143529200000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;37.49544
612.703;-54.716931;-67.9754725;3.416;-1.291;-9.529;20240907T143529300000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;36.73728
612.545;-54.7169391;-67.9754786;3.222;-3.164;-9.049;20240907T143529400000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;36.40752
612.285;-54.7169471;-67.9754856;3.156;-4.208;-8.898;20240907T143529500000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;37.21104
611.909;-54.7169553;-67.9754932;3.224;-4.809;-9.084;20240907T143529600000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;38.77992
611.55;-54.7169636;-67.9755001;3.264;-4.538;-9.268;20240907T143529700000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;38.96388
611.049;-54.7169717;-67.9755073;3.453;-4.785;-9.175;20240907T143529800000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;39.27132
610.475;-54.71698;-67.9755145;3.7;-4.844;-9.386;20240907T143529900000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;40.28976
609.831;-54.7169884;-67.9755213;3.994;-4.678;-9.572;20240907T143530000000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;40.9608
609.332;-54.7169974;-67.9755251;4.093;-2.965;-10.04;20240907T143530100000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;40.46544
608.905;-54.7170068;-67.9755255;4.104;-0.85;-10.549;20240907T143530200000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;40.86396
608.622;-54.717016;-67.9755222;3.956;1.53;-10.354;20240907T143530300000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;40.28076
608.379;-54.7170252;-67.9755183;3.788;2.363;-10.147;20240907T143530400000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;39.90888
608.005;-54.7170346;-67.9755144;3.781;2.526;-10.429;20240907T143530500000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;40.95792
607.559;-54.7170439;-67.9755101;3.852;2.652;-10.417;20240907T143530600000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;41.10696
607.005;-54.717053;-67.9755057;4.031;2.709;-10.352;20240907T143530700000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;41.16492
606.427;-54.7170619;-67.9755022;4.218;2.216;-10.083;20240907T143530800000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;40.14756
605.757;-54.7170706;-67.9754991;4.484;1.933;-9.982;20240907T143530900000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;40.00428
605.288;-54.7170795;-67.9754988;4.509;0.59;-9.969;20240907T143531000000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;39.44592
604.929;-54.7170887;-67.975503;4.414;-1.844;-10.207;20240907T143531100000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;40.58064
604.514;-54.7170965;-67.9755088;4.385;-3.175;-9.054;20240907T143531200000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;37.97676
604.094;-54.7171046;-67.9755168;4.369;-4.694;-9.11;20240907T143531300000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;40.10616
603.691;-54.7171132;-67.9755263;4.336;-5.765;-9.47;20240907T143531400000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;42.8562
603.257;-54.7171219;-67.9755353;4.335;-5.815;-9.609;20240907T143531500000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;43.34076
602.786;-54.7171304;-67.9755446;4.376;-5.963;-9.502;20240907T143531600000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;43.34904
602.252;-54.717139;-67.9755546;4.477;-6.399;-9.616;20240907T143531700000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;44.59608
601.603;-54.7171477;-67.9755644;4.684;-6.396;-9.809;20240907T143531800000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;45.40356
601.063;-54.717157;-67.9755704;4.759;-4.568;-10.395;20240907T143531900000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;44.32104
600.525;-54.7171662;-67.9755733;4.821;-2.617;-10.482;20240907T143532000000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;42.59016
600.056;-54.7171759;-67.9755752;4.81;-1.579;-10.803;20240907T143532100000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;42.94944
599.648;-54.7171852;-67.9755748;4.735;-0.287;-10.462;20240907T143532200000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;41.35392
599.339;-54.7171949;-67.975572;4.574;1.286;-10.62;20240907T143532300000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;41.88384
598.987;-54.7172042;-67.975568;4.469;2.238;-10.366;20240907T143532400000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;41.4288
598.54;-54.7172136;-67.9755646;4.473;2.229;-10.389;20240907T143532500000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;41.50296
597.989;-54.7172234;-67.9755607;4.581;2.425;-10.912;20240907T143532600000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;43.4898
597.402;-54.7172333;-67.9755582;4.71;1.758;-11.079;20240907T143532700000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;43.79868
596.978;-54.7172433;-67.9755592;4.671;-0.003;-11.084;20240907T143532800000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;43.3008
596.57;-54.7172526;-67.9755626;4.615;-1.638;-10.5;20240907T143532900000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;41.70888
596.351;-54.7172618;-67.9755689;4.381;-3.318;-10.146;20240907T143533000000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;41.53968
596.141;-54.7172714;-67.9755786;4.163;-5.443;-10.397;20240907T143533100000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;44.82756
595.841;-54.7172802;-67.9755876;4.051;-5.707;-9.858;20240907T143533200000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;43.52292
595.514;-54.7172891;-67.9755966;3.977;-5.754;-9.815;20240907T143533300000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;43.38864
595.016;-54.7172978;-67.9756059;4.073;-5.941;-9.798;20240907T143533400000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;43.77888
594.491;-54.7173067;-67.9756145;4.186;-5.705;-10;20240907T143533500000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;44.10108
594.153;-54.7173167;-67.975621;4.104;-4.514;-10.754;20240907T143533600000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;44.5104
593.825;-54.7173272;-67.9756256;4.022;-3.276;-11.409;20240907T143533700000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;45.11844
593.735;-54.7173381;-67.9756269;3.717;-1.294;-11.761;20240907T143533800000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;44.64756
593.504;-54.7173491;-67.9756282;3.581;-0.933;-11.983;20240907T143533900000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;45.14904
593.232;-54.7173602;-67.9756297;3.496;-0.91;-12.195;20240907T143534000000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;45.78768
592.86;-54.7173709;-67.9756309;3.515;-0.844;-12.049;20240907T143534100000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;45.28656
592.424;-54.7173819;-67.9756322;3.597;-0.85;-12.269;20240907T143534200000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;46.12896
591.993;-54.7173924;-67.975634;3.663;-1.122;-11.918;20240907T143534300000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;45.06696
591.731;-54.7174029;-67.9756387;3.558;-2.502;-11.735;20240907T143534400000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;45.05472
591.565;-54.7174127;-67.9756453;3.372;-3.712;-11.007;20240907T143534500000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;43.54416
591.465;-54.7174219;-67.9756533;3.138;-4.669;-10.341;20240907T143534600000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;42.37956
591.279;-54.7174313;-67.9756617;3.01;-5.211;-10.447;20240907T143534700000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;43.40268
590.975;-54.7174407;-67.9756698;3.009;-5.235;-10.404;20240907T143534800000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;43.30512
590.614;-54.71745;-67.9756778;3.066;-5.217;-10.412;20240907T143534900000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;43.35372
590.226;-54.7174594;-67.9756861;3.144;-5.362;-10.479;20240907T143535000000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;43.86168
589.776;-54.7174692;-67.9756939;3.277;-5.2;-10.841;20240907T143535100000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;44.86392
589.29;-54.717479;-67.9757002;3.43;-4.402;-11.07;20240907T143535200000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;44.62956
588.802;-54.7174889;-67.9757044;3.572;-3.128;-11.159;20240907T143535300000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;43.65756
588.382;-54.7174983;-67.9757072;3.63;-2.214;-10.783;20240907T143535400000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;41.7276
587.874;-54.717508;-67.9757103;3.775;-2.064;-10.891;20240907T143535500000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;42.156
587.387;-54.7175179;-67.9757103;3.883;-0.482;-11.158;20240907T143535600000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;42.56712
587.091;-54.7175277;-67.9757066;3.788;1.766;-11.003;20240907T143535700000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;42.372
586.895;-54.7175368;-67.9757017;3.599;2.859;-10.229;20240907T143535800000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;40.37112
586.567;-54.7175462;-67.9756964;3.567;3.337;-10.396;20240907T143535900000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;41.35068
586.112;-54.7175557;-67.9756908;3.669;3.479;-10.647;20240907T143536000000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;42.43176
585.604;-54.7175651;-67.9756853;3.813;3.501;-10.648;20240907T143536100000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;42.62256
584.989;-54.7175744;-67.9756804;4.052;3.107;-10.631;20240907T143536200000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;42.45732
584.363;-54.7175832;-67.9756761;4.278;2.781;-10.115;20240907T143536300000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;40.78476
583.885;-54.7175926;-67.9756745;4.33;1.425;-10.472;20240907T143536400000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;41.11596
583.513;-54.7176021;-67.9756767;4.265;-0.608;-10.54;20240907T143536500000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;40.9914
583.223;-54.7176108;-67.9756813;4.117;-2.233;-9.855;20240907T143536600000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;39.28068
583.007;-54.717619;-67.9756884;3.907;-3.841;-9.338;20240907T143536700000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;38.97576
582.692;-54.7176273;-67.9756967;3.823;-4.955;-9.226;20240907T143536800000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;40.13424
582.387;-54.717636;-67.9757049;3.736;-5.198;-9.55;20240907T143536900000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;41.38884
582.03;-54.7176436;-67.9757128;3.715;-5.044;-8.717;20240907T143537000000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;38.6442
581.563;-54.7176514;-67.9757214;3.816;-5.464;-8.798;20240907T143537100000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;39.73428
580.952;-54.7176597;-67.9757301;4.059;-5.673;-9.234;20240907T143537200000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;41.66136
580.38;-54.7176682;-67.9757376;4.232;-5.08;-9.528;20240907T143537300000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;41.75064
579.928;-54.7176775;-67.9757401;4.256;-2.353;-10.426;20240907T143537400000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;41.41584
579.637;-54.7176861;-67.9757397;4.102;-0.331;-9.869;20240907T143537500000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;38.49372
579.422;-54.717695;-67.9757369;3.889;1.386;-9.923;20240907T143537600000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;38.69136
579.112;-54.7177044;-67.9757332;3.805;2.265;-10.345;20240907T143537700000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;40.51044
578.741;-54.7177138;-67.975729;3.794;2.628;-10.414;20240907T143537800000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;41.00724
578.255;-54.7177232;-67.9757249;3.909;2.583;-10.49;20240907T143537900000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;41.35968
577.677;-54.7177322;-67.9757207;4.11;2.571;-10.243;20240907T143538000000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;40.79628
577.079;-54.7177412;-67.9757179;4.314;1.926;-10.216;20240907T143538100000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;40.5198
576.515;-54.7177505;-67.9757169;4.459;0.879;-10.381;20240907T143538200000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;40.79628
576.14;-54.7177599;-67.9757196;4.383;-1.044;-10.489;20240907T143538300000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;41.09688
575.862;-54.7177685;-67.9757251;4.208;-2.797;-9.749;20240907T143538400000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;39.53016
575.561;-54.7177771;-67.9757326;4.076;-4.277;-9.574;20240907T143538500000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;40.50072
575.174;-54.7177865;-67.9757407;4.053;-4.996;-10.281;20240907T143538600000;2;96688;14043;AS2 Athlete2;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS2 Athlete2;22024-09-07AS2 Athlete2;43.66044
